date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:25	25427/25427	---M--	200	added ('OK')	text/html	etag:%225cbec63a-6353%22	http://ninja.allexample.com/TemplateEngineText.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineText.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:26	25262/25262	---M--	200	added ('OK')	text/html	etag:%225cbec63a-62ae%22	http://ninja.allexample.com/TemplateEngineXml.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineXml.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:27	19091/19091	---M--	200	added ('OK')	text/html	etag:%225cbec639-4a93%22	http://ninja.allexample.com/TimeUtil.html	D:/webdownload/ninja/ninja.allexample.com/TimeUtil.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:28	11829/11829	---M--	200	added ('OK')	text/html	etag:%225cbec639-2e35%22	http://ninja.allexample.com/UnitOfWork.html	D:/webdownload/ninja/ninja.allexample.com/UnitOfWork.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:28	20440/20440	---M--	200	added ('OK')	text/html	etag:%225cbec639-4fd8%22	http://ninja.allexample.com/UnitOfWorkInterceptor.html	D:/webdownload/ninja/ninja.allexample.com/UnitOfWorkInterceptor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:29	12166/12166	---M--	200	added ('OK')	text/html	etag:%225cbec638-2f86%22	http://ninja.allexample.com/UsernamePasswordValidator.html	D:/webdownload/ninja/ninja.allexample.com/UsernamePasswordValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:29	29415/29415	---M--	200	added ('OK')	text/html	etag:%225cbec638-72e7%22	http://ninja.allexample.com/ValidatingArgumentExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ValidatingArgumentExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:30	48390/48390	---M--	200	added ('OK')	text/html	etag:%225cbec638-bd06%22	http://ninja.allexample.com/Validation-1.html	D:/webdownload/ninja/ninja.allexample.com/Validation-1.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:32	62135/62135	---M--	200	added ('OK')	text/html	etag:%225cbec638-f2b7%22	http://ninja.allexample.com/ValidationImpl.html	D:/webdownload/ninja/ninja.allexample.com/ValidationImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:33	15699/15699	---M--	200	added ('OK')	text/html	etag:%225cbec638-3d53%22	http://ninja.allexample.com/Validator.html	D:/webdownload/ninja/ninja.allexample.com/Validator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:33	20738/20738	---M--	200	added ('OK')	text/html	etag:%225cbec637-5102%22	http://ninja.allexample.com/Validators.html	D:/webdownload/ninja/ninja.allexample.com/Validators.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:33	27690/27690	---M--	200	added ('OK')	text/html	etag:%225cbec638-6c2a%22	http://ninja.allexample.com/Validators.DateValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.DateValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:34	27752/27752	---M--	200	added ('OK')	text/html	etag:%225cbec637-6c68%22	http://ninja.allexample.com/Validators.EnumValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.EnumValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:35	27799/27799	---M--	200	added ('OK')	text/html	etag:%225cbec637-6c97%22	http://ninja.allexample.com/Validators.FloatValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.FloatValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:36	27867/27867	---M--	200	added ('OK')	text/html	etag:%225cbec637-6cdb%22	http://ninja.allexample.com/Validators.IntegerValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.IntegerValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:37	27704/27704	---M--	200	added ('OK')	text/html	etag:%225cbec637-6c38%22	http://ninja.allexample.com/Validators.JSRValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.JSRValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:38	27816/27816	---M--	200	added ('OK')	text/html	etag:%225cbec637-6ca8%22	http://ninja.allexample.com/Validators.LengthValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.LengthValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:39	27865/27865	---M--	200	added ('OK')	text/html	etag:%225cbec636-6cd9%22	http://ninja.allexample.com/Validators.MatchesValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.MatchesValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:40	27881/27881	---M--	200	added ('OK')	text/html	etag:%225cbec636-6ce9%22	http://ninja.allexample.com/Validators.NumberValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.NumberValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:41	28218/28218	---M--	200	added ('OK')	text/html	etag:%225cbec636-6e3a%22	http://ninja.allexample.com/Validators.RequiredValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.RequiredValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:42	27730/27730	---M--	200	added ('OK')	text/html	etag:%225cbec636-6c52%22	http://ninja.allexample.com/Validators.UUIDValidator.html	D:/webdownload/ninja/ninja.allexample.com/Validators.UUIDValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:43	16262/16262	---M--	200	added ('OK')	text/html	etag:%225cbec635-3f86%22	http://ninja.allexample.com/WebSocketHandshake.html	D:/webdownload/ninja/ninja.allexample.com/WebSocketHandshake.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:44	27133/27133	---M--	200	added ('OK')	text/html	etag:%225cbec635-69fd%22	http://ninja.allexample.com/WebSocketHandshakeExtractor.html	D:/webdownload/ninja/ninja.allexample.com/WebSocketHandshakeExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:45	11312/11312	---M--	200	added ('OK')	text/html	etag:%225cbec635-2c30%22	http://ninja.allexample.com/WebSockets-1.html	D:/webdownload/ninja/ninja.allexample.com/WebSockets-1.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:45	25484/25484	---M--	200	added ('OK')	text/html	etag:%225cbec635-638c%22	http://ninja.allexample.com/WebSocketUtils.html	D:/webdownload/ninja/ninja.allexample.com/WebSocketUtils.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:45	14066/14066	---M--	200	added ('OK')	text/html	etag:%225cbec635-36f2%22	http://ninja.allexample.com/WithArgumentExtractor.html	D:/webdownload/ninja/ninja.allexample.com/WithArgumentExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:47	13943/13943	---M--	200	added ('OK')	text/html	etag:%225cbec635-3677%22	http://ninja.allexample.com/WithArgumentExtractors.html	D:/webdownload/ninja/ninja.allexample.com/WithArgumentExtractors.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:47	27207/27207	---M--	200	added ('OK')	text/html	etag:%225cbec634-6a47%22	http://ninja.allexample.com/WithControllerMethod.html	D:/webdownload/ninja/ninja.allexample.com/WithControllerMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:48	13685/13685	---M--	200	added ('OK')	text/html	etag:%225cbec634-3575%22	http://ninja.allexample.com/WithValidator.html	D:/webdownload/ninja/ninja.allexample.com/WithValidator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:50	197865/197865	---M--	200	added ('OK')	text/html	etag:%225cbec634-304e9%22	http://ninja.allexample.com/WrappedContext.html	D:/webdownload/ninja/ninja.allexample.com/WrappedContext.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:51	18128/18128	---M--	200	added ('OK')	text/html	etag:%225cbec633-46d0%22	http://ninja.allexample.com/XmlMapperProvider.html	D:/webdownload/ninja/ninja.allexample.com/XmlMapperProvider.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:52	120972/120972	---M--	200	added ('OK')	text/html	etag:%225cbec64b-1d88c%22	http://ninja.allexample.com/overview-tree.html	D:/webdownload/ninja/ninja.allexample.com/overview-tree.html	(from http://ninja.allexample.com/overview-summary.html)
23:14:53	24058/24058	---M--	200	added ('OK')	text/html	etag:%225cbec667-5dfa%22	http://ninja.allexample.com/deprecated-list.html	D:/webdownload/ninja/ninja.allexample.com/deprecated-list.html	(from http://ninja.allexample.com/overview-summary.html)
23:14:57	10517/10517	---M--	200	added ('OK')	text/html	etag:%225cbec663-2915%22	http://ninja.allexample.com/help-doc.html	D:/webdownload/ninja/ninja.allexample.com/help-doc.html	(from http://ninja.allexample.com/overview-summary.html)
23:14:58	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec654-cb3%22	http://ninja.allexample.com/index.html-overview-summary.html	D:/webdownload/ninja/ninja.allexample.com/index.html-overview-summary.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:00	923983/923983	---M--	200	added ('OK')	text/html	etag:%225cbec662-e194f%22	http://ninja.allexample.com/index-all.html	D:/webdownload/ninja/ninja.allexample.com/index-all.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:00	53960/53960	---M--	200	added ('OK')	text/html	etag:%225cbec673-d2c8%22	http://ninja.allexample.com/allclasses-noframe.html	D:/webdownload/ninja/ninja.allexample.com/allclasses-noframe.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:02	22261/22261	---M--	200	added ('OK')	text/html	etag:%225cbec649-56f5%22	http://ninja.allexample.com/package-summary.html	D:/webdownload/ninja/ninja.allexample.com/package-summary.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:02	7138/7138	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1be2%22	http://ninja.allexample.com/package-summary-1.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-1.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:02	8826/8826	---M--	200	added ('OK')	text/html	etag:%225cbec64a-227a%22	http://ninja.allexample.com/package-summary-2.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-2.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:03	9201/9201	---M--	200	added ('OK')	text/html	etag:%225cbec649-23f1%22	http://ninja.allexample.com/package-summary-3.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-3.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:03	7388/7388	---M--	200	added ('OK')	text/html	etag:%225cbec649-1cdc%22	http://ninja.allexample.com/package-summary-4.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-4.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:03	8213/8213	---M--	200	added ('OK')	text/html	etag:%225cbec649-2015%22	http://ninja.allexample.com/package-summary-5.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-5.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:04	8414/8414	---M--	200	added ('OK')	text/html	etag:%225cbec649-20de%22	http://ninja.allexample.com/package-summary-6.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-6.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:04	7604/7604	---M--	200	added ('OK')	text/html	etag:%225cbec649-1db4%22	http://ninja.allexample.com/package-summary-7.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-7.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:04	7866/7866	---M--	200	added ('OK')	text/html	etag:%225cbec649-1eba%22	http://ninja.allexample.com/package-summary-8.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-8.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:04	10904/10904	---M--	200	added ('OK')	text/html	etag:%225cbec649-2a98%22	http://ninja.allexample.com/package-summary-9.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-9.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:05	6750/6750	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1a5e%22	http://ninja.allexample.com/package-summary-10.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-10.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:05	8039/8039	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1f67%22	http://ninja.allexample.com/package-summary-11.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-11.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:05	6783/6783	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1a7f%22	http://ninja.allexample.com/package-summary-12.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-12.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:07	27077/27077	---M--	200	added ('OK')	text/html	etag:%225cbec64a-69c5%22	http://ninja.allexample.com/package-summary-13.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-13.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:07	7703/7703	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1e17%22	http://ninja.allexample.com/package-summary-14.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-14.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:07	7861/7861	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1eb5%22	http://ninja.allexample.com/package-summary-15.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-15.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:07	10029/10029	---M--	200	added ('OK')	text/html	etag:%225cbec64a-272d%22	http://ninja.allexample.com/package-summary-16.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-16.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:08	12146/12146	---M--	200	added ('OK')	text/html	etag:%225cbec64a-2f72%22	http://ninja.allexample.com/package-summary-17.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-17.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:08	7274/7274	---M--	200	added ('OK')	text/html	etag:%225cbec64a-1c6a%22	http://ninja.allexample.com/package-summary-18.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-18.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:08	10065/10065	---M--	200	added ('OK')	text/html	etag:%225cbec64a-2751%22	http://ninja.allexample.com/package-summary-19.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-19.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:09	17959/17959	---M--	200	added ('OK')	text/html	etag:%225cbec649-4627%22	http://ninja.allexample.com/package-summary-20.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-20.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:09	15589/15589	---M--	200	added ('OK')	text/html	etag:%225cbec649-3ce5%22	http://ninja.allexample.com/package-summary-21.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-21.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:09	8533/8533	---M--	200	added ('OK')	text/html	etag:%225cbec649-2155%22	http://ninja.allexample.com/package-summary-22.html	D:/webdownload/ninja/ninja.allexample.com/package-summary-22.html	(from http://ninja.allexample.com/overview-summary.html)
23:15:10	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2015:15:10%20GMT	http://ninja.allexample.com/dejavu.css	D:/webdownload/ninja/ninja.allexample.com/dejavu.css	(from http://ninja.allexample.com/stylesheet.css)
23:15:31	10773/10773	---M--	200	added ('OK')	text/html	etag:%225cbec674-2a15%22	http://ninja.allexample.com/AbstractConsole-1.html	D:/webdownload/ninja/ninja.allexample.com/AbstractConsole-1.html	(from http://ninja.allexample.com/AbstractConsole.html)
23:15:31	10357/10357	---M--	200	added ('OK')	text/html	etag:%225cbec647-2875%22	http://ninja.allexample.com/package-tree.html	D:/webdownload/ninja/ninja.allexample.com/package-tree.html	(from http://ninja.allexample.com/AbstractConsole.html)
23:15:31	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec659-cb3%22	http://ninja.allexample.com/index.html-ninja-standalone-AbstractConsole.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-standalone-AbstractConsole.html	(from http://ninja.allexample.com/AbstractConsole.html)
23:15:31	6580/6580	---M--	200	added ('OK')	text/html	etag:%225cbec674-19b4%22	http://ninja.allexample.com/AbstractContext-1.html	D:/webdownload/ninja/ninja.allexample.com/AbstractContext-1.html	(from http://ninja.allexample.com/AbstractContext.html)
23:15:32	18677/18677	---M--	200	added ('OK')	text/html	etag:%225cbec649-48f5%22	http://ninja.allexample.com/package-tree-1.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-1.html	(from http://ninja.allexample.com/AbstractContext.html)
23:15:32	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-AbstractContext.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-AbstractContext.html	(from http://ninja.allexample.com/AbstractContext.html)
23:15:32	9232/9232	---M--	200	added ('OK')	text/html	etag:%225cbec674-2410%22	http://ninja.allexample.com/AbstractStandalone-1.html	D:/webdownload/ninja/ninja.allexample.com/AbstractStandalone-1.html	(from http://ninja.allexample.com/AbstractStandalone.html)
23:15:33	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec659-cb3%22	http://ninja.allexample.com/index.html-ninja-standalone-AbstractStandalone.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-standalone-AbstractStandalone.html	(from http://ninja.allexample.com/AbstractStandalone.html)
